Prompt,GPU Util,Power Draw,GPU Temp,GPU Clock,Mem Clock,Mem Used,Mem Util,Time,Time Delta,Iter
Prompt 49,0.8,191.7,44.0,1380000000.0,877000000.0,6669991936.0,0.55,-2208932308000000000,442,18
Prompt 49,0.8,191.7,44.0,1380000000.0,877000000.0,6669991936.0,0.55,-2208932308000000000,443,19
Prompt 49,0.8,191.7,44.0,1380000000.0,877000000.0,6669991936.0,0.55,-2208932308000000000,443,20
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932307000000000,443,21
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932307000000000,443,22
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932307000000000,444,23
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932307000000000,444,24
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932307000000000,444,25
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932306000000000,444,26
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932306000000000,444,27
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932306000000000,445,28
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932306000000000,445,29
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932305000000000,445,30
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932305000000000,445,31
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932305000000000,445,32
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932305000000000,446,33
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932305000000000,446,34
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932304000000000,446,35
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932304000000000,447,36
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932304000000000,447,37
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932303000000000,447,38
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932303000000000,447,39
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932303000000000,448,40
Prompt 49,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932303000000000,448,41
,,,,,,,,-2208932303000000000,,
Prompt 50,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932302000000000,448,1
Prompt 50,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932302000000000,449,2
,,,,,,,,-2208932302000000000,,
Prompt 51,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932302000000000,449,1
Prompt 51,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932302000000000,449,2
,,,,,,,,-2208932302000000000,,
Prompt 52,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932301000000000,449,1
Prompt 52,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932301000000000,449,2
,,,,,,,,-2208932301000000000,,
Prompt 53,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932301000000000,450,1
Prompt 53,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932301000000000,450,2
Prompt 53,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932300000000000,450,3
Prompt 53,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932300000000000,450,4
Prompt 53,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932300000000000,451,5
Prompt 53,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932300000000000,451,6
Prompt 53,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932299000000000,451,7
Prompt 53,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932299000000000,451,8
,,,,,,,,-2208932299000000000,,
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932299000000000,452,1
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932299000000000,452,2
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932299000000000,452,3
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932298000000000,452,4
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932298000000000,452,5
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932298000000000,453,6
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932298000000000,453,7
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932297000000000,453,8
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932297000000000,453,9
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932297000000000,454,10
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932297000000000,454,11
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932297000000000,454,12
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932296000000000,454,13
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932296000000000,454,14
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932296000000000,455,15
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932296000000000,455,16
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932295000000000,455,17
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932295000000000,455,18
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932295000000000,455,19
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932295000000000,456,20
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932295000000000,456,21
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932294000000000,456,22
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932294000000000,456,23
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932294000000000,457,24
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932294000000000,457,25
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932294000000000,457,26
Prompt 54,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932293000000000,457,27
,,,,,,,,-2208932294000000000,,
Prompt 55,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932293000000000,457,1
Prompt 55,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932293000000000,458,2
Prompt 55,0.84,177.56,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932293000000000,458,3
Prompt 55,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932292000000000,458,4
Prompt 55,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932292000000000,458,5
Prompt 55,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932292000000000,458,6
Prompt 55,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932292000000000,459,7
Prompt 55,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932292000000000,459,8
Prompt 55,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932291000000000,459,9
Prompt 55,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932291000000000,459,10
Prompt 55,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932291000000000,459,11
,,,,,,,,-2208932291000000000,,
Prompt 56,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932291000000000,460,1
Prompt 56,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932291000000000,460,2
Prompt 56,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932290000000000,460,3
Prompt 56,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932290000000000,460,4
Prompt 56,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932290000000000,461,5
Prompt 56,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932290000000000,461,6
Prompt 56,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932289000000000,461,7
Prompt 56,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932289000000000,461,8
Prompt 56,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932289000000000,461,9
Prompt 56,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932289000000000,462,10
Prompt 56,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932289000000000,462,11
Prompt 56,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932288000000000,462,12
Prompt 56,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932288000000000,462,13
Prompt 56,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932288000000000,463,14
,,,,,,,,-2208932288000000000,,
Prompt 57,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932288000000000,463,1
Prompt 57,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932287000000000,463,2
,,,,,,,,-2208932288000000000,,
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932287000000000,463,1
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932287000000000,464,2
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932287000000000,464,3
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932287000000000,464,4
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932286000000000,464,5
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932286000000000,464,6
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932286000000000,465,7
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932286000000000,465,8
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932286000000000,465,9
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932285000000000,465,10
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932285000000000,465,11
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932285000000000,466,12
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932285000000000,466,13
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932284000000000,466,14
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932284000000000,466,15
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932284000000000,467,16
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932284000000000,467,17
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932284000000000,467,18
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932283000000000,467,19
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932283000000000,467,20
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932283000000000,468,21
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932283000000000,468,22
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932283000000000,468,23
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932282000000000,468,24
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932282000000000,469,25
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932282000000000,469,26
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932282000000000,469,27
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932281000000000,469,28
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932281000000000,469,29
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932281000000000,470,30
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932281000000000,470,31
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932280000000000,470,32
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932280000000000,470,33
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932280000000000,471,34
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932280000000000,471,35
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932279000000000,471,36
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932279000000000,471,37
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932279000000000,472,38
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932279000000000,472,39
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932278000000000,472,40
Prompt 58,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932278000000000,472,41
,,,,,,,,-2208932278000000000,,
Prompt 59,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932278000000000,473,1
Prompt 59,0.8,174.48,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932278000000000,473,2
Prompt 59,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932277000000000,473,3
Prompt 59,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932277000000000,473,4
Prompt 59,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932277000000000,474,5
Prompt 59,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932277000000000,474,6
Prompt 59,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932276000000000,474,7
Prompt 59,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932276000000000,474,8
Prompt 59,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932276000000000,475,9
Prompt 59,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932276000000000,475,10
Prompt 59,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932275000000000,475,11
Prompt 59,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932275000000000,475,12
Prompt 59,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932275000000000,476,13
Prompt 59,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932275000000000,476,14
Prompt 59,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932275000000000,476,15
,,,,,,,,-2208932275000000000,,
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932274000000000,476,1
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932274000000000,476,2
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932274000000000,477,3
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932274000000000,477,4
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932273000000000,477,5
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932273000000000,477,6
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932273000000000,478,7
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932273000000000,478,8
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932272000000000,478,9
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932272000000000,478,10
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932272000000000,479,11
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932272000000000,479,12
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932271000000000,479,13
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932271000000000,479,14
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932271000000000,480,15
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932271000000000,480,16
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932271000000000,480,17
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932270000000000,480,18
Prompt 60,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932270000000000,481,19
,,,,,,,,-2208932270000000000,,
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932270000000000,481,1
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932269000000000,481,2
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932269000000000,481,3
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932269000000000,482,4
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932269000000000,482,5
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932268000000000,482,6
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932268000000000,482,7
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932268000000000,483,8
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932268000000000,483,9
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932267000000000,483,10
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932267000000000,483,11
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932267000000000,484,12
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932267000000000,484,13
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932266000000000,484,14
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932266000000000,484,15
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932266000000000,485,16
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932266000000000,485,17
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932265000000000,485,18
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932265000000000,485,19
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932265000000000,486,20
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932265000000000,486,21
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932265000000000,486,22
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932264000000000,486,23
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932264000000000,487,24
Prompt 61,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932264000000000,487,25
,,,,,,,,-2208932264000000000,,
Prompt 62,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932264000000000,487,1
Prompt 62,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932263000000000,487,2
Prompt 62,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932263000000000,487,3
Prompt 62,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.5700000000000001,-2208932263000000000,488,4
Prompt 62,0.8,192.3,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932263000000000,488,5
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932262000000000,488,6
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932262000000000,488,7
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932262000000000,489,8
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932262000000000,489,9
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932261000000000,489,10
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932261000000000,489,11
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932261000000000,490,12
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932261000000000,490,13
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932261000000000,490,14
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932260000000000,490,15
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932260000000000,490,16
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932260000000000,491,17
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932259000000000,491,18
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932259000000000,491,19
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932259000000000,492,20
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932259000000000,492,21
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932259000000000,492,22
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932258000000000,492,23
Prompt 62,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932258000000000,493,24
,,,,,,,,-2208932258000000000,,
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932258000000000,493,1
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932258000000000,493,2
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932257000000000,493,3
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932257000000000,493,4
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932257000000000,494,5
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932257000000000,494,6
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932256000000000,494,7
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932256000000000,494,8
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932256000000000,495,9
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932256000000000,495,10
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932255000000000,495,11
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932255000000000,495,12
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932255000000000,496,13
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932255000000000,496,14
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932254000000000,496,15
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932254000000000,496,16
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932254000000000,497,17
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932254000000000,497,18
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932253000000000,497,19
Prompt 63,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932253000000000,497,20
,,,,,,,,-2208932253000000000,,
Prompt 64,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932253000000000,498,1
Prompt 64,0.8,188.64,43.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932253000000000,498,2
