,0,1,2,3,4,5,6,7,8,9,10
345,3.39529260712798e-19,1.0694266301091235e-16,2.7615046537974235e-17,6.383150101400602e-10,3.0831525471430435e-09,1.7202815876115102e-19,-1.0,6.541597089733241e-16,9.054113619007947e-19,4.527056809503973e-19,4.527056809503973e-19
346,3.434095955577226e-19,1.0807960112996427e-16,2.748570209266141e-17,6.363748437453842e-10,3.083152551064466e-09,1.75908493393033e-19,-1.0,6.555824990901381e-16,1.810822726104752e-18,4.513296764151661e-19,4.52705681526188e-19
347,3.5311043220701068e-19,1.10921946281233e-16,2.7162340939000815e-17,6.31524426831769e-10,3.0831525564481153e-09,1.810822729266721e-19,-1.0,6.573286507238197e-16,1.5844698881083809e-18,4.478896644196943e-19,4.527056823166802e-19
348,3.5311043263329076e-19,1.1092194641513964e-16,2.71623409717916e-17,6.315244275941547e-10,3.083152560170143e-09,1.8108227314527737e-19,-1.0,6.583849647773708e-16,9.054113657263868e-19,4.478896649603935e-19,4.527056828631934e-19
349,3.5311043284643097e-19,1.1092194648209298e-16,2.7162340988186998e-17,6.315244279753477e-10,3.0831525620311576e-09,1.8108227325458e-19,-1.0,6.591394746466712e-16,6.79058524704675e-19,4.478896652307431e-19,4.527056831364499e-19
350,3.5311043316614117e-19,1.1092194658252298e-16,2.716234101278009e-17,6.315244285471371e-10,3.083152564822679e-09,1.8108227341853394e-19,-1.0,6.599543454738469e-16,1.3581170506390046e-18,4.478896656362674e-19,4.527056835463348e-19
351,3.531104336057427e-19,1.1092194672061421e-16,2.7162341046595594e-17,6.315244293333475e-10,3.083152568661021e-09,1.8108227364397064e-19,-1.0,6.612898280635752e-16,1.1317642102748163e-18,4.478896661938635e-19,4.527056841099265e-19
352,3.503941999848908e-19,1.1035606476785122e-16,2.716234108410006e-17,6.342406643137365e-10,3.0831525729180915e-09,1.7927145115506044e-19,-1.0,6.625800401781475e-16,1.3581170542050031e-18,4.498160739813734e-19,4.52705684735001e-19
353,3.3952926388940576e-19,1.0809253645183122e-16,2.716234111115246e-17,6.383150161120828e-10,3.0831525759887646e-09,1.76555217222491e-19,-1.0,6.636665344824918e-16,1.1317642129646859e-18,4.527056851858743e-19,4.527056851858743e-19
354,3.395292643944425e-19,1.0809253661261472e-16,2.71623411515554e-17,6.383150170615519e-10,3.0831525805748355e-09,1.7655521748511014e-19,-1.0,6.651539970089221e-16,1.8108227434370267e-18,4.527056858592567e-19,4.527056858592567e-19
355,3.395292649397357e-19,1.0809253678621426e-16,2.7162341195178855e-17,6.383150180867031e-10,3.0831525855264623e-09,1.7655521776866259e-19,-1.0,6.666845744461121e-16,1.5844699030520999e-18,4.527056865863142e-19,4.527056865863142e-19
356,3.3952926532400285e-19,1.0809253690854955e-16,2.7162341225920228e-17,6.383150188091253e-10,3.0831525890158646e-09,1.7655521796848145e-19,-1.0,6.678917903662384e-16,9.054113741973408e-19,4.527056870986704e-19,4.527056870986704e-19
357,3.3952926565703427e-19,1.0809253701457344e-16,2.7162341252562742e-17,6.383150194352244e-10,3.0831525920400125e-09,1.7655521814165782e-19,-1.0,6.686463005005862e-16,6.7905853131406855e-19,4.527056875427123e-19,4.527056875427123e-19
358,3.395292657338877e-19,1.0809253703904049e-16,2.7162341258711016e-17,6.383150195797089e-10,3.083152592737893e-09,1.7655521818162162e-19,-1.0,6.690990063395813e-16,4.527056876451836e-19,4.527056876451836e-19,4.527056876451836e-19
359,3.395292658875945e-19,1.0763983140012447e-16,2.6935988427082498e-17,6.349197272098018e-10,3.0831525941336538e-09,1.788187467007998e-19,-1.0,6.695517123303364e-16,6.79058531775189e-19,4.502976788721999e-19,4.52705687850126e-19
360,3.3952926611815477e-19,1.0718712578506068e-16,2.6709635601294842e-17,6.315244349797679e-10,3.0831525962272946e-09,1.810822752630159e-19,-1.0,6.702307713172375e-16,6.790585322363095e-19,4.47889670198417e-19,4.527056881575397e-19
361,3.39529266348715e-19,1.0718712585784701e-16,2.670963561943225e-17,6.3152443540861e-10,3.083152598320936e-09,1.8108227538598135e-19,-1.0,6.709098303050609e-16,1.1317642211623834e-18,4.478896705025602e-19,4.527056884649533e-19
362,3.395292666561287e-19,1.0718712595489545e-16,2.6709635643615455e-17,6.315244359803993e-10,3.0831526011124575e-09,1.810822755499353e-19,-1.0,6.718152422902599e-16,1.1317642221870956e-18,4.478896709080846e-19,4.527056888748382e-19
363,3.3952926704039576e-19,1.07187126076206e-16,2.6709635673844466e-17,6.315244366951361e-10,3.0831526046018593e-09,1.8108227575487775e-19,-1.0,6.729470072740644e-16,1.1317642234679857e-18,4.478896714149901e-19,4.527056893871943e-19
364,3.3952926763985234e-19,1.0718712626545048e-16,2.6709635721001717e-17,6.315244378101254e-10,3.0831526100453257e-09,1.8108227607458792e-19,-1.0,6.747125606539146e-16,2.489881296025584e-18,4.478896722057626e-19,4.527056901864698e-19
365,3.3629565631090753e-19,1.0666328134558012e-16,2.7032996988069102e-17,6.315244392069253e-10,3.083152616864614e-09,1.7720194197920896e-19,-1.0,6.768596805672995e-16,1.8108227647510403e-18,4.478896731964009e-19,4.527056911877601e-19
366,3.350022121938988e-19,1.0645374350999366e-16,2.716234152923504e-17,6.315244405547146e-10,3.083152623444629e-09,1.7655521994002775e-19,-1.0,6.790132676616606e-16,2.4898813068465452e-18,4.478896741522799e-19,4.527056921539173e-19
367,3.350022128763572e-19,1.0645374372685863e-16,2.7162341584569497e-17,6.315244418412408e-10,3.083152629725552e-09,1.7655522029970176e-19,-1.0,6.810202642842341e-16,1.584469925766554e-18,4.478896750647098e-19,4.527056930761583e-19
368,3.3839750618720627e-19,1.0742479763303426e-16,2.7332106268966658e-17,6.340709125129843e-10,3.0831526353085953e-09,1.7655522061941196e-19,-1.0,6.829065392420075e-16,2.0371756225316766e-18,4.496956826333223e-19,4.5270569389592805e-19
369,3.485833849649029e-19,1.0904322069674822e-16,2.7615047380336457e-17,6.383150296110559e-10,3.0831526411907296e-09,1.7655522095624952e-19,-1.0,6.848143716870791e-16,1.8108227790384565e-18,4.527056947596141e-19,4.527056947596141e-19
370,3.485833855623101e-19,1.0904322088362808e-16,2.7615047427663526e-17,6.383150307050094e-10,3.0831526464746816e-09,1.7655522125883242e-19,-1.0,6.863772853810249e-16,1.5844699343741368e-18,4.527056955354677e-19,4.527056955354677e-19
371,3.4858338608832903e-19,1.0904322104817636e-16,2.7615047469335156e-17,6.383150316682388e-10,3.0831526511272173e-09,1.765552215252576e-19,-1.0,6.880372073029161e-16,1.584469936765132e-18,4.527056962186091e-19,4.527056962186091e-19
372,3.485833865880471e-19,1.0904322120449726e-16,2.7343424090802654e-17,6.38315032583307e-10,3.0831526555471266e-09,1.6025781669112813e-19,-1.0,6.893802351899715e-16,1.3581170906027809e-18,4.527056968675937e-19,4.527056968675937e-19
373,1.8108227897657298e-19,3.3799007370977345e-17,2.625693045160308e-17,6.383150333924197e-10,3.083152659455257e-09,9.506819646270081e-20,-1.0,6.907383531561376e-16,1.3581170923242972e-18,4.527056974414324e-19,4.527056974414324e-19
374,1.8108227917331772e-19,3.379900740769975e-17,2.625693048013107e-17,6.38315034085945e-10,3.0831526628050823e-09,9.506819656599181e-20,-1.0,6.918248475816604e-16,1.358117093799883e-18,4.527056979332943e-19,4.527056979332943e-19
375,1.810822794028533e-19,3.3799007450542565e-17,2.6256930513413725e-17,6.383150348950578e-10,3.083152666713213e-09,9.506819668649798e-20,-1.0,6.930924244144209e-16,1.3581170955213997e-18,4.527056985071332e-19,4.527056985071332e-19
376,1.810822795941329e-19,3.37990074862449e-17,2.6256930541149267e-17,6.383150355693184e-10,3.0831526699699876e-09,9.506819678691976e-20,-1.0,6.94148738444176e-16,9.054113979706643e-19,4.527056989853322e-19,4.527056989853322e-19
377,1.810822797580869e-19,3.379900751684691e-17,2.6256930564922595e-17,6.383150361472561e-10,3.0831526727615095e-09,9.50681968729956e-20,-1.0,6.950541504714567e-16,9.054113987904343e-19,4.527056993952171e-19,4.527056993952171e-19
378,1.8108227992204083e-19,3.379900754744891e-17,2.6256930588695914e-17,6.383150367251938e-10,3.0831526755530307e-09,9.506819695907141e-20,-1.0,6.958086606004418e-16,9.05411399610204e-19,4.52705699805102e-19,4.52705699805102e-19
379,2.707180087367325e-19,7.689749565223891e-17,2.7071800873673253e-17,6.383150373223961e-10,3.0831526784376035e-09,1.5663617227911279e-19,-1.0,6.968951549319835e-16,1.3581171006859492e-18,4.5270570022864975e-19,4.5270570022864975e-19
380,3.304751616306991e-19,1.0562982118259044e-16,2.761504775270225e-17,6.383150382181996e-10,3.0831526827644616e-09,1.720281663283091e-19,-1.0,6.982985435826758e-16,1.5844699530238996e-18,4.527057008639714e-19,4.527057008639714e-19
381,3.3047516212440535e-19,1.0562982134039384e-16,2.761504779395716e-17,6.383150391717966e-10,3.0831526873704717e-09,1.720281665853069e-19,-1.0,6.997019323006588e-16,1.358117104620844e-18,4.527057015402813e-19,4.527057015402813e-19
382,3.304751626031509e-19,1.0562982149341536e-16,2.761504783396193e-17,6.383150400964971e-10,3.0831526918369066e-09,1.720281668345169e-19,-1.0,7.012411327017546e-16,1.810822808784389e-18,4.527057021960973e-19,4.527057021960973e-19
383,3.304751631417397e-19,1.0562982166556458e-16,2.7615047878967294e-17,6.38315041136785e-10,3.0831526968616454e-09,1.7383898992661378e-19,-1.0,7.028708743751576e-16,1.3581171088016702e-18,4.5270570293389e-19,4.5270570293389e-19
384,3.531104486720865e-19,3.3758264304458323e-17,2.6256930798693614e-17,6.383150418303104e-10,3.0831527002114717e-09,1.8108228137030083e-19,-1.0,7.039573688270444e-16,9.05411406851504e-19,4.52705703425752e-19,4.52705703425752e-19
385,3.5311044899179675e-19,3.375826433502344e-17,2.625693082246694e-17,6.38315042408248e-10,3.0831527030029933e-09,1.810822815342548e-19,-1.0,7.048627808720867e-16,9.054114076712738e-19,4.527057038356369e-19,4.527057038356369e-19
386,3.53110449311507e-19,3.375826436558856e-17,2.6256930846240264e-17,6.383150429861858e-10,3.083152705794515e-09,1.8108228169820875e-19,-1.0,7.056172910173534e-16,9.054114084910436e-19,4.527057042455218e-19,4.527057042455218e-19
387,3.531104495779322e-19,3.375826439105949e-17,2.625693086605137e-17,6.383150434678005e-10,3.0831527081207833e-09,1.8108228183483706e-19,-1.0,7.065227029589225e-16,9.054114091741852e-19,4.527057045870926e-19,4.527057045870926e-19
388,3.5311044979107236e-19,3.375826441143624e-17,2.6256930881900253e-17,6.383150438530923e-10,3.0831527099817974e-09,1.8108228194413968e-19,-1.0,7.071263109918654e-16,6.790585572905238e-19,4.527057048603492e-19,4.527057048603492e-19
389,3.53110450030855e-19,3.3758264434360073e-17,2.6256930899730247e-17,6.383150442865456e-10,3.0831527120754387e-09,1.8108228206710515e-19,-1.0,7.078053700297973e-16,6.790585577516443e-19,4.527057051677629e-19,4.527057051677629e-19
390,3.5311045021735264e-19,3.375826445218973e-17,2.6256930913598018e-17,6.38315044623676e-10,3.0831527137038264e-09,1.81082282162745e-19,-1.0,7.083335270599374e-16,9.054114108137249e-19,4.527057054068624e-19,4.527057054068624e-19
391,3.5311045043049285e-19,3.375826447256647e-17,2.6256930929446903e-17,6.383150450089678e-10,3.083152715564841e-09,1.8108228227204762e-19,-1.0,7.089371350950664e-16,4.52705705680119e-19,4.52705705680119e-19,4.52705705680119e-19
392,3.5311045059034792e-19,3.375826448784903e-17,2.6256930941333563e-17,6.383150452979367e-10,3.0831527169606015e-09,1.8108228235402458e-19,-1.0,7.093898411218913e-16,4.527057058850614e-19,4.527057058850614e-19,4.527057058850614e-19
393,3.5311045059034792e-19,3.375826448784903e-17,2.6256930941333563e-17,6.383150452979367e-10,3.0831527169606015e-09,1.8108228235402458e-19,-1.0,7.093898411218913e-16,4.527057058850614e-19,4.527057058850614e-19,4.527057058850614e-19
394,3.5311045075020305e-19,3.3758264503131586e-17,2.6256930953220227e-17,6.383150455869055e-10,3.0831527183563625e-09,1.8108228243600158e-19,-1.0,7.098425471491262e-16,4.5270570609000395e-19,4.5270570609000395e-19,4.5270570609000395e-19
395,3.5311045083013063e-19,3.375826451077287e-17,2.6256930959163558e-17,6.3831504573139e-10,3.083152719054243e-09,1.7429169688410292e-19,-1.0,7.100689001628972e-16,6.790585592887127e-19,4.527057061924752e-19,4.527057061924752e-19
396,3.168939948209017e-19,3.29977189749936e-17,2.5351519585672132e-17,6.383150467106733e-10,3.0831527237843213e-09,1.6750111154819086e-19,-1.0,7.115527699581705e-16,2.2635285344350118e-18,4.527057068870023e-19,4.527057068870023e-19
397,3.168939953748156e-19,3.2997719032671867e-17,2.5351519629985247e-17,6.383150478264143e-10,3.0831527291735093e-09,1.6750111184097395e-19,-1.0,7.132378424471742e-16,1.1317642691957699e-18,4.52705707678308e-19,4.52705707678308e-19
398,3.1689399569759997e-19,3.2997719066282943e-17,2.5351519655807996e-17,6.383150484765942e-10,3.0831527323139708e-09,1.6750111201158855e-19,-1.0,7.143696074440182e-16,1.1317642703485713e-18,4.527057081394285e-19,4.527057081394285e-19
399,3.168939962535064e-19,3.299771912416869e-17,2.535151970028051e-17,6.383150495963486e-10,3.083152737722544e-09,1.6127640880758807e-19,-1.0,7.160106668920743e-16,2.037175690201112e-18,4.527057089335805e-19,4.527057089335805e-19
400,2.3993402622940437e-19,3.340515433107122e-17,2.6256931172274436e-17,6.383150509121889e-10,3.0831527440782406e-09,1.1770348456536818e-19,-1.0,7.181206003372792e-16,1.8108228394672025e-18,4.527057098668006e-19,4.527057098668006e-19
401,2.399340267395281e-19,3.340515440209392e-17,2.62569312280993e-17,6.383150522693106e-10,3.0831527506333318e-09,1.1770348481561754e-19,-1.0,7.201981977155599e-16,2.037175698731842e-18,4.527057108292983e-19,4.527057108292983e-19
402,2.3993402722831586e-19,3.340515447014609e-17,2.625693128158928e-17,6.383150535696704e-10,3.0831527569142556e-09,1.1770348505540023e-19,-1.0,7.22291963099581e-16,2.037175702881927e-18,4.527057117515394e-19,4.527057117515394e-19
403,3.1463047054482135e-19,9.430054018818504e-17,2.7679720738578318e-17,6.324945533254578e-10,3.08315276551314e-09,1.6814783626239163e-19,-1.0,7.250728716368477e-16,3.395292847605985e-18,4.485776973939418e-19,4.527057130141314e-19
404,3.3500222834541355e-19,1.1090837286803091e-16,2.8067754266777895e-17,6.315244710025026e-10,3.083152772093155e-09,1.7655522845231257e-19,-1.0,7.270453766523435e-16,6.790585709704329e-19,4.478896957464558e-19,4.527057139802887e-19
405,3.350022285223472e-19,1.1090837292660791e-16,2.8067754281602064e-17,6.315244713360465e-10,3.0831527737215433e-09,1.7655522854556138e-19,-1.0,7.277998865600365e-16,9.054114284387763e-19,4.478896959830118e-19,4.527057142193881e-19
406,3.350022288383002e-19,1.1090837303120969e-16,2.80677543080738e-17,6.315244719316605e-10,3.083152776629378e-09,1.7655522871207714e-19,-1.0,7.286298477233029e-16,1.131764286615879e-18,4.47889696405433e-19,4.527057146463516e-19
